title	queer?	yes/all	%	tags	url
title	queer?	yes/all	%	tags	url
title	queer?	yes/all	%	tags	url
My nam Rodrick 	No	668/2103	31.76414645744175	"#action,#funny,#comedy,#awesome,#epic,#battle,#fights,#mspaint,#reydesapo,#veryawesome,#action,#funny,#comedy,#awesome,#epic,#battle,#fights,#mspaint,#reydesapo,#veryawesome,,comedy,action,fantasy,,,,"	"https://tapas.io/series/My-nam-Rodrick"
King's Thief 	No	668/2104	31.749049429657795	"#medieval,#king,#thief,#medieval,#king,#thief,,comedy,fantasy,,,"	"https://tapas.io/series/Kings-Thief"
Writing in your heart  	YESSSSS	669/2105	31.78147268408551	",romance,drama,lgbtq+,,,,"	"https://tapas.io/series/Writing-in-your-heart-"
Weird Feeling 	YESSSSS	670/2106	31.813865147198477	"#bl,#fanfiction,#oneshot,#boruto,#bl,#fanfiction,#oneshot,#boruto,,bl,drama,,,"	"https://tapas.io/series/Weird-Feeling"
Crescent's Greed 	No	670/2107	31.798766018035117	"#mage,#cursed,#isekai,#mage,#cursed,#isekai,,fantasy,romance,,,"	"https://tapas.io/series/Crescents-Greed"
D.O.T.S. King 	No	670/2108	31.78368121442125	"#vampire,#isekai,#vampire,#isekai,,fantasy,romance,drama,,,,"	"https://tapas.io/series/DOTS-King"
Planet of One 	No	670/2109	31.76861071597914	"#surreal,#coming_of_age,#debut,#magic_realism,#short_stories,#growing_pains,#surreal,#coming_of_age,#debut,#magic_realism,#short_stories,#growing_pains,,slice of life,fantasy,,,"	"https://tapas.io/series/Planet-of-One"
Fate 	No	670/2110	31.753554502369667	",fantasy,action,comedy,,,,"	"https://tapas.io/series/JSFate"
Black Heart : Side - Story (Bahasa Brunei) 	No	670/2111	31.73851255329228	"#manga,#romance,#drama,#comedy,#teens,#high_school,#muslim,#slice_of_life,#malay,#brunei,#manga,#romance,#drama,#comedy,#teens,#high_school,#muslim,#slice_of_life,#malay,#brunei,,slice of life,romance,comedy,,,,"	"https://tapas.io/series/Black-Heart--SS-BRU"
Planning Periods 	YESSSSS	671/2112	31.770833333333332	"#education,#school,#teaching,#lgbtq,#teachers,#dramedy,#middleschool,#pnw,#middle_school,#zoomers,#education,#school,#teaching,#lgbtq,#teachers,#dramedy,#middleschool,#pnw,#middle_school,#zoomers,,comedy,drama,lgbtq+,,,,"	"https://tapas.io/series/Planning-Periods"
Room4Rent 	No	671/2113	31.75579744439186	"#cute,#romance,#anime_style,#mysterious_girl,#cute,#romance,#anime_style,#mysterious_girl,,romance,drama,slice of life,,,,"	"https://tapas.io/series/Room4Rent"
AMALTHIZ 	No	671/2114	31.740775780510884	"#adventure,#fantasy,#mythology,#fighting,#magic_,#warriors_,#powers_,#adventure,#fantasy,#mythology,#fighting,#magic_,#warriors_,#powers_,,action,fantasy,,,"	"https://tapas.io/series/AMALTHIZ"
Steven Universe Meets She-ra 	YESSSSS	672/2115	31.773049645390074	"#alternate_universe,#au,#stevenuniverse,#shera,#steven_universe,#she_ra,#alternate_universe,#au,#stevenuniverse,#shera,#steven_universe,#she_ra,,fantasy,lgbtq+,,,"	"https://tapas.io/series/Steven-Universe-Meets-She-ra"
ECO 	No	672/2116	31.758034026465026	"#existencial,#eco,#sentimentos,#questionamento,#existencial,#eco,#sentimentos,#questionamento,,drama,slice of life,,,"	"https://tapas.io/series/ECO"
Life of Kaoru (webtoon) 	No	672/2117	31.743032593292398	",drama,romance,action,,,,"	"https://tapas.io/series/Life-of-Kaoru-webtoon"
