title	queer?	yes/all	%	tags	url
nusdunda's comics 	No	0/1	0.0	"#drama,#funny,#fight,#weird,#cat,#alien,#gun,#invasion,#drama,#funny,#fight,#weird,#cat,#alien,#gun,#invasion,action,action,drama,action,drama,"	"https://tapas.io/series/nusdundas-comics"
do not fall in love with me 	YESSSSS	1/2	50.0	"lgbtq+,lgbtq+,romance,comedy,lgbtq+,romance,comedy,"	"https://tapas.io/series/do-not-fall-in-love-with-me"
K-Star Squad 	No	1/3	33.33333333333333	"fantasy,fantasy,action,science fiction,fantasy,action,science fiction,"	"https://tapas.io/series/ksd"
I’m not the Villain  	No	1/4	25.0	"#comic,#romance,#comedy,#villain,#femalelead,#webtoon_,#parody_,#reincarnation_,#beginner_,#villainess_,#comic,#romance,#comedy,#villain,#femalelead,#webtoon_,#parody_,#reincarnation_,#beginner_,#villainess_,romance,romance,comedy,fantasy,romance,comedy,fantasy,"	"https://tapas.io/series/Im-not-the-Villain-"
Divergent Fist 	YESSSSS	2/5	40.0	"#action,#drama,#comedy,#bl,#jujutsu_kaisen,#inumaki,#okkotsu,#action,#drama,#comedy,#bl,#jujutsu_kaisen,#inumaki,#okkotsu,action,action,bl,drama,action,bl,drama,"	"https://tapas.io/series/Divergent-Fist"
Starship Fluke 	No	2/6	33.33333333333333	"#space,#scifi,#trek,#starship,#fluke,#space,#scifi,#trek,#starship,#fluke,comedy,comedy,slice of life,science fiction,comedy,slice of life,science fiction,"	"https://tapas.io/series/StarshipFluke"
The Normal Life of Joey Grenade 	No	2/7	28.57142857142857	"slice of life,slice of life,action,comedy,slice of life,action,comedy,"	"https://tapas.io/series/The-Normal-Life-of-Joey-Grenade"
The Prince &amp; His Knight 	YESSSSS	3/8	37.5	"#knight,#prince,#slowburn,#knight,#prince,#slowburn,bl,bl,romance,fantasy,bl,romance,fantasy,"	"https://tapas.io/series/The-Prince-and-His-Knight"
Faceless 	No	3/9	33.33333333333333	"action,action,horror,fantasy,action,horror,fantasy,"	"https://tapas.io/series/Faceless"
Daily ToonZs 	No	3/10	30.0	"slice of life,slice of life,comedy,slice of life,comedy,"	"https://tapas.io/series/Daily-ToonZs"
My Silly Kitty 	No	3/11	27.27272727272727	"#love,#cute,#soft,#comedy,#parody,#animals,#cats,#meme,#pets,#love,#cute,#soft,#comedy,#parody,#animals,#cats,#meme,#pets,comedy,comedy,slice of life,comedy,slice of life,"	"https://tapas.io/series/My-Silly-Kitty"
Unkn1wn 	YESSSSS	4/12	33.33333333333333	"#fantasy,#romance,#color,#random,#boy,#bl,#yolo,#sliceoflife,#feelgood,#fantasy,#romance,#color,#random,#boy,#bl,#yolo,#sliceoflife,#feelgood,bl,bl,romance,fantasy,bl,romance,fantasy,"	"https://tapas.io/series/Unkn1wn"
Hantu Bucin (Ghost Love) 	No	4/13	30.76923076923077	"drama,drama,comedy,drama,comedy,"	"https://tapas.io/series/Hantu-Bucin-Ghost-Love"
Spade 	No	4/14	28.57142857142857	"#mystery,#crime,#thriller,#killer,#detective,#conan,#mystery,#crime,#thriller,#killer,#detective,#conan,mystery,mystery,mystery,"	"https://tapas.io/series/Spade"
One More Detective 	No	4/15	26.666666666666668	"#mystery,#crime,#strange,#old,#detective,#sherlock,#poirot,#lupin,#black_and_white,#old_school,#mystery,#crime,#strange,#old,#detective,#sherlock,#poirot,#lupin,#black_and_white,#old_school,mystery,mystery,mystery,"	"https://tapas.io/series/One-More-Detective"
Moral 	No	4/16	25.0	"#comic,#comic,drama,drama,horror,mystery,drama,horror,mystery,"	"https://tapas.io/series/Moral"
Sister Mary’s W.A.P. 	No	4/17	23.52941176470588	"#cool,#manga,#comedy,#new,#meme,#viral,#action_manga,#sistermarywap,#cool,#manga,#comedy,#new,#meme,#viral,#action_manga,#sistermarywap,comedy,comedy,horror,action,comedy,horror,action,"	"https://tapas.io/series/SisterMarysWAP"
Takoyaki Hero 	No	4/18	22.22222222222222	"fantasy,fantasy,action,slice of life,fantasy,action,slice of life,"	"https://tapas.io/series/Takoyaki-Hero"
Beyond My Soul 	YESSSSS	5/19	26.31578947368421	"#cute,#adventure,#funny,#demon,#supernatural,#warm,#cute,#adventure,#funny,#demon,#supernatural,#warm,bl,bl,comedy,fantasy,bl,comedy,fantasy,"	"https://tapas.io/series/Beyond-My-Soul"
Rise of powers  	No	5/20	25.0	"#action,#powers,#slice_of_life,#for_all_ages,#rise_of_powers_,#fantasy_ish,#action,#powers,#slice_of_life,#for_all_ages,#rise_of_powers_,#fantasy_ish,action,action,slice of life,fantasy,action,slice of life,fantasy,"	"https://tapas.io/series/Rise-of-powers-"
The Last Rope 	YESSSSS	6/21	28.57142857142857	"bl,bl,romance,drama,bl,romance,drama,"	"https://tapas.io/series/The-Last-Rope"
The Demon wants to open a Potion Shop 	No	6/22	27.27272727272727	"#demon,#isekai,#demon,#isekai,fantasy,fantasy,romance,action,fantasy,romance,action,"	"https://tapas.io/series/The-Demon-wants-to-open-a-Potion-Shop"
The Fright Wolf  	No	6/23	26.08695652173913	"#fantasy,#romance,#psychological,#mystery,#thriller,#webtoon,#angsty,#fantasy,#romance,#psychological,#mystery,#thriller,#webtoon,#angsty,fantasy,fantasy,romance,mystery,fantasy,romance,mystery,"	"https://tapas.io/series/The-Fright-Wolf-"
Fox Hollow Manor 	YESSSSS	7/24	29.166666666666668	"#mystery,#bl,#kitsune,#oni,#yokai,#murder_mystery,#mystery,#bl,#kitsune,#oni,#yokai,#murder_mystery,mystery,mystery,bl,drama,mystery,bl,drama,"	"https://tapas.io/series/Fox-Hollow-Manor"
Holding on to Dust 	No	7/25	28.000000000000004	"#au,#svtfoe,#star_vs_the_forces_of_evil,#moontoffee,#toffee_of_septarsis,#moon_the_undaunted,#toffeexmoon,#sexual_contant,#au,#svtfoe,#star_vs_the_forces_of_evil,#moontoffee,#toffee_of_septarsis,#moon_the_undaunted,#toffeexmoon,#sexual_contant,romance,romance,fantasy,romance,fantasy,"	"https://tapas.io/series/Holding-on-to-Dust"
RH-030 	No	7/26	26.923076923076923	"#mission,#traditional,#furry,#colorpencil,#red_hexagon,#mission,#traditional,#furry,#colorpencil,#red_hexagon,fantasy,fantasy,action,slice of life,fantasy,action,slice of life,"	"https://tapas.io/series/RH-030"
Weekend Warriors 	No	7/27	25.925925925925924	"slice of life,slice of life,gaming,comedy,slice of life,gaming,comedy,"	"https://tapas.io/series/Weekend-Warriors"
cyberbolinho 	No	7/28	25.0	"#cute,#fantasy,#funny,#comedy,#kawaii,#dog,#cat,#nonsense,#sliceoflife,#mushroom,#cute,#fantasy,#funny,#comedy,#kawaii,#dog,#cat,#nonsense,#sliceoflife,#mushroom,slice of life,slice of life,comedy,fantasy,slice of life,comedy,fantasy,"	"https://tapas.io/series/cyberbolinho"
Axolove 	No	7/29	24.137931034482758	"#comedy,#angel,#demon,#br,#slice_of_life,#comedy,#angel,#demon,#br,#slice_of_life,slice of life,slice of life,drama,comedy,slice of life,drama,comedy,"	"https://tapas.io/series/Axolove"
Oleander 	No	7/30	23.333333333333332	"#mature,#demons,#fairy,#nudity,#nature,#faries,#star_crossed,#fantasy_world,#mature,#demons,#fairy,#nudity,#nature,#faries,#star_crossed,#fantasy_world,fantasy,fantasy,romance,mystery,fantasy,romance,mystery,"	"https://tapas.io/series/Oleander"
ENTRE HOSPEDEIROS E LOCATÁRIOS 	No	7/31	22.58064516129032	"horror,horror,mystery,horror,mystery,"	"https://tapas.io/series/ENTRE-HOSPEDEIROS-E-LOCATARIOS"
Blood of the Rebellion 	No	7/32	21.875	"#demons,#war,#warriors,#multiverse,#judgement,#justice,#vengeance,#female_protagonist,#young_adult,#original,#demons,#war,#warriors,#multiverse,#judgement,#justice,#vengeance,#female_protagonist,#young_adult,#original,action,action,fantasy,science fiction,action,fantasy,science fiction,"	"https://tapas.io/series/Blood-of-the-Rebellion"
Majid 	No	7/33	21.21212121212121	"#action,#manga,#funny,#comedy,#adult,#desert,#arab,#arabian,#action,#manga,#funny,#comedy,#adult,#desert,#arab,#arabian,comedy,comedy,action,comedy,action,"	"https://tapas.io/series/Majid"
Center of Nowhere 	No	7/34	20.588235294117645	"horror,horror,fantasy,science fiction,horror,fantasy,science fiction,"	"https://tapas.io/series/Center-of-Nowhere"
11 Legends  	No	7/35	20.0	"#love,#adventure,#action,#manga,#magic,#shonen,#warrior,#monsters,#paranormal,#pet,#love,#adventure,#action,#manga,#magic,#shonen,#warrior,#monsters,#paranormal,#pet,fantasy,fantasy,action,mystery,fantasy,action,mystery,"	"https://tapas.io/series/11-Legends-"
CHORUS [FRENCH] 	YESSSSS	8/36	22.22222222222222	"lgbtq+,lgbtq+,romance,slice of life,lgbtq+,romance,slice of life,"	"https://tapas.io/series/CHORUS-FRENCH"
Happy Birthday Dad 	No	8/37	21.62162162162162	"#love,#manga,#comic,#drama,#mystery,#dad,#ghost,#fiction,#birthday,#couples,#love,#manga,#comic,#drama,#mystery,#dad,#ghost,#fiction,#birthday,#couples,drama,drama,mystery,drama,mystery,"	"https://tapas.io/series/Happy-Birthday-Dad"
New Leaf - One Shot 	No	8/38	21.052631578947366	"slice of life,slice of life,slice of life,"	"https://tapas.io/series/New-Leaf---One-Shot"
Brandon &amp; The New Guardians (EN-US) 	YESSSSS	9/39	23.076923076923077	"#webcomic,#superhero,#teen,#lgbtq,#sliceoflife,#comingofage,#schooldays,#sims4,#paulocarter,#webcomic,#superhero,#teen,#lgbtq,#sliceoflife,#comingofage,#schooldays,#sims4,#paulocarter,fantasy,fantasy,action,lgbtq+,fantasy,action,lgbtq+,"	"https://tapas.io/series/Brandon--The-New-Guardians-EN-US"
Cats Out! 	YESSSSS	10/40	25.0	"#supernatural,#highschool,#werecat,#short_comic,#transgender_main_character,#kickstarted,#supernatural,#highschool,#werecat,#short_comic,#transgender_main_character,#kickstarted,romance,romance,lgbtq+,fantasy,romance,lgbtq+,fantasy,"	"https://tapas.io/series/Cats-Out"
Ghost in My Head-ESP 	YESSSSS	11/41	26.82926829268293	"romance,romance,bl,mystery,romance,bl,mystery,"	"https://tapas.io/series/Ghost-in-My-Head-ESP"
What Was That Behind The Woods 	No	11/42	26.190476190476193	"horror,horror,action,comedy,horror,action,comedy,"	"https://tapas.io/series/What-Was-That-Behind-The-Woods"
Portal Fight 	No	11/43	25.581395348837212	"#fight,#portal,#shin,#jigen,#yakura,#fight,#portal,#shin,#jigen,#yakura,action,action,action,"	"https://tapas.io/series/Portal-Fight"
Valentina's Secret 	No	11/44	25.0	"#romance,#comedy,#college,#english,#comedia,#brasileiro,#ingles,#slife_of_life,#o_segredo_de_valentina,#cristalilustra,#romance,#comedy,#college,#english,#comedia,#brasileiro,#ingles,#slife_of_life,#o_segredo_de_valentina,#cristalilustra,comedy,comedy,romance,slice of life,comedy,romance,slice of life,"	"https://tapas.io/series/Valentinas-Secret"
Sonho de Amizade Pt 	No	11/45	24.444444444444443	"#manga,#historieta,#hq,#fumetto,#banda_desenhada,#manga,#historieta,#hq,#fumetto,#banda_desenhada,slice of life,slice of life,slice of life,"	"https://tapas.io/series/Sonho-de-Amizade-Pt"
An unexpected story 	No	11/46	23.91304347826087	"romance,romance,romance,"	"https://tapas.io/series/An-unexpected-story"
The Adventures of Strike Group Delta 	No	11/47	23.404255319148938	"#swtor,#star_wars,#swtor,#star_wars,science fiction,science fiction,gaming,science fiction,gaming,"	"https://tapas.io/series/Strike-Group-Delta"
Fatal Choices 	No	11/48	22.916666666666664	"romance,romance,drama,comedy,romance,drama,comedy,"	"https://tapas.io/series/Fatal-Choices"
Just Imogene! 	No	11/49	22.448979591836736	"#adventure,#magic,#kid,#imagination,#baking,#griffon,#gryphon,#griffen,#adventure,#magic,#kid,#imagination,#baking,#griffon,#gryphon,#griffen,comedy,comedy,slice of life,fantasy,comedy,slice of life,fantasy,"	"https://tapas.io/series/Just-Imogene"
Lendas de Vera Cruz 	No	11/50	22.0	"#manga,#shonen,#aventura,#dark_fantasy,#fantasia,#manga,#shonen,#aventura,#dark_fantasy,#fantasia,fantasy,fantasy,action,fantasy,action,"	"https://tapas.io/series/Lendas-de-Vera-Cruz"
Portales 	No	11/51	21.568627450980394	"#amigos,#aventura,#facultad,#portales,#amigos,#aventura,#facultad,#portales,fantasy,fantasy,action,comedy,fantasy,action,comedy,"	"https://tapas.io/series/Portales"
La théorie des corps 	No	11/52	21.153846153846153	"fantasy,fantasy,action,mystery,fantasy,action,mystery,"	"https://tapas.io/series/La-thorie-des-corps"
A kiss at the library 	YESSSSS	12/53	22.641509433962266	"gl,gl,romance,slice of life,gl,romance,slice of life,"	"https://tapas.io/series/A-kiss-at-the-library"
Bored 	No	12/54	22.22222222222222	"#fantasy,#medieval,#depression,#anthro,#pig,#elves,#dialogue,#fantasy,#medieval,#depression,#anthro,#pig,#elves,#dialogue,fantasy,fantasy,drama,slice of life,fantasy,drama,slice of life,"	"https://tapas.io/series/thebored"
Ohio Fried Chicken 	YESSSSS	13/55	23.636363636363637	"#kinda,#found_family,#read_my_comic,#tw_cartoon_violence,#i_dont_know_what_to_put_here,#theres_a_dog_in_one_of_the_chapters_later,#kinda,#found_family,#read_my_comic,#tw_cartoon_violence,#i_dont_know_what_to_put_here,#theres_a_dog_in_one_of_the_chapters_later,slice of life,slice of life,lgbtq+,comedy,slice of life,lgbtq+,comedy,"	"https://tapas.io/series/Ohio-Fried-Chicken"
The Genesis of Next 	No	13/56	23.214285714285715	"#monster,#science,#evolution,#dna,#extinction,#monster,#science,#evolution,#dna,#extinction,science fiction,science fiction,science fiction,"	"https://tapas.io/series/The-Genesis-of-Next"
Commonplace Activity 	No	13/57	22.807017543859647	"#comedy,#parody,#satire,#weird,#surreal,#political,#funnny,#absurdism,#surreal_humor,#commonplace_activity,#comedy,#parody,#satire,#weird,#surreal,#political,#funnny,#absurdism,#surreal_humor,#commonplace_activity,comedy,comedy,action,slice of life,comedy,action,slice of life,"	"https://tapas.io/series/Commonplace-Activity"
I seduced the hero's mother 	YESSSSS	14/58	24.137931034482758	"gl,gl,romance,fantasy,gl,romance,fantasy,"	"https://tapas.io/series/I-seduced-the-heros-mother"
Secret Recipe 	YESSSSS	15/59	25.423728813559322	"#romance,#university,#college,#food,#cooking,#cafe,#bl,#bubbletea,#ceo,#secret_recipe,#romance,#university,#college,#food,#cooking,#cafe,#bl,#bubbletea,#ceo,#secret_recipe,bl,bl,romance,drama,bl,romance,drama,"	"https://tapas.io/series/Secret-Recipe"
Report Reposters 	No	15/60	25.0	"comedy,comedy,slice of life,comedy,slice of life,"	"https://tapas.io/series/Report-Reposters"
Sushis for everyone 	No	15/61	24.59016393442623	"#monster,#sushi,#shortstory,#monster,#sushi,#shortstory,comedy,comedy,comedy,"	"https://tapas.io/series/Sushis-for-everyone"
Building my Empire 	No	15/62	24.193548387096776	"fantasy,fantasy,action,fantasy,action,"	"https://tapas.io/series/Building-my-Empire"
AMARA 	No	15/63	23.809523809523807	"romance,romance,mystery,fantasy,romance,mystery,fantasy,"	"https://tapas.io/series/AMARA"
Love Destination 	YESSSSS	16/64	25.0	"#yaoi,#romance,#drama,#bl,#heartwarming,#boyslove,#yaoi,#romance,#drama,#bl,#heartwarming,#boyslove,bl,bl,romance,slice of life,bl,romance,slice of life,"	"https://tapas.io/series/Love-Destination"
The Cat In Fear (Volume 1) 	No	16/65	24.615384615384617	"#demons,#ghosts,#monsters,#spirits,#slapstick,#family_friendly,#dark_comedy,#anthropomorphic_animals,#dealing_with_fears,#adult_cast,#demons,#ghosts,#monsters,#spirits,#slapstick,#family_friendly,#dark_comedy,#anthropomorphic_animals,#dealing_with_fears,#adult_cast,comedy,comedy,horror,fantasy,comedy,horror,fantasy,"	"https://tapas.io/series/The-Cat-In-Fear-Volume-1"
Love Dragons And Thieves  	No	16/66	24.242424242424242	"fantasy,fantasy,romance,comedy,fantasy,romance,comedy,"	"https://tapas.io/series/Love-Dragons-And-Thieves-"
Specter: Death Detective 	No	16/67	23.88059701492537	"mystery,mystery,horror,science fiction,mystery,horror,science fiction,"	"https://tapas.io/series/Specter-Death-Detective"
Se as pessoaas fossem gatinhos 	No	16/68	23.52941176470588	"romance,romance,slice of life,comedy,romance,slice of life,comedy,"	"https://tapas.io/series/Se-as-pessoaas-fossem-gatinhos_hugoynz"
Reunion - Keep me warm 	YESSSSS	17/69	24.637681159420293	"#drama,#comedy,#furry,#anthro,#lgbt,#drama,#comedy,#furry,#anthro,#lgbt,lgbtq+,lgbtq+,bl,comedy,lgbtq+,bl,comedy,"	"https://tapas.io/series/Reunion---Keep-me-warm"
SEAWARS- AVATAR’S BATTLE 	No	17/70	24.285714285714285	"#fantasy,#romance,#drama,#scifi,#kids,#teen,#adult,#starwars,#comingofage,#fantasy,#romance,#drama,#scifi,#kids,#teen,#adult,#starwars,#comingofage,science fiction,science fiction,action,fantasy,science fiction,action,fantasy,"	"https://tapas.io/series/SEAWARS-AVATARS-BATTLE"
Beetlejuice: Slice of Life &amp; Death 	No	17/71	23.943661971830984	"#cartoon,#retro,#beetlejuice,#spooky,#reboot,#wholesome,#fan_comic,#tim_burton,#cartoon,#retro,#beetlejuice,#spooky,#reboot,#wholesome,#fan_comic,#tim_burton,slice of life,slice of life,horror,comedy,slice of life,horror,comedy,"	"https://tapas.io/series/Beetlejuice-Slice-of-Life--Death"
Code: DaiKaiju 	No	17/72	23.61111111111111	"#scifi,#kaiju,#scifi,#kaiju,action,action,mystery,science fiction,action,mystery,science fiction,"	"https://tapas.io/series/Code-DaiKaiju"
O Mestre dos Combates [PT/BR] 	No	17/73	23.28767123287671	"#action,#quadrinhos,#tournament,#animestyle,#ptbr,#torneio,#estiloanime,#streetfighting,#brigaderua,#action,#quadrinhos,#tournament,#animestyle,#ptbr,#torneio,#estiloanime,#streetfighting,#brigaderua,action,action,comedy,fantasy,action,comedy,fantasy,"	"https://tapas.io/series/O-Mestre-dos-Combates-PTBR"
Legend of Althea  	No	17/74	22.972972972972975	"fantasy,fantasy,drama,science fiction,fantasy,drama,science fiction,"	"https://tapas.io/series/LEGENDOFALTHEA"
Amno Swordsman 	No	17/75	22.666666666666664	"#action,#manga,#comic,#romance,#funny,#comedy,#swords,#trippy,#stoner,#sciencefiction,#action,#manga,#comic,#romance,#funny,#comedy,#swords,#trippy,#stoner,#sciencefiction,action,action,comedy,science fiction,action,comedy,science fiction,"	"https://tapas.io/series/Amno-Swordsman"
-Hidden-[spa] 	YESSSSS	18/76	23.684210526315788	"#yaoi,#bl,#hidden,#nekomimi,#boyslove,#prettyboy,#femboy,#nekoboy,#hiddenblwebcomic,#androgynousboy,#yaoi,#bl,#hidden,#nekomimi,#boyslove,#prettyboy,#femboy,#nekoboy,#hiddenblwebcomic,#androgynousboy,bl,bl,romance,fantasy,bl,romance,fantasy,"	"https://tapas.io/series/-Hidden-spa"
-Hidden- 	YESSSSS	19/77	24.675324675324674	"#yaoi,#bl,#hidden,#nekomimi,#boyslove,#prettyboy,#femboy,#nekoboy,#hiddenblwebcomic,#androgynousboy,#yaoi,#bl,#hidden,#nekomimi,#boyslove,#prettyboy,#femboy,#nekoboy,#hiddenblwebcomic,#androgynousboy,bl,bl,romance,fantasy,bl,romance,fantasy,"	"https://tapas.io/series/-Hidden-"
Rocktune Takeover! 	YESSSSS	20/78	25.64102564102564	"#fantasy,#takeover,#quest,#rocktune_,#rock_tune_takeover,#starville,#fantasy,#takeover,#quest,#rocktune_,#rock_tune_takeover,#starville,fantasy,fantasy,romance,lgbtq+,fantasy,romance,lgbtq+,"	"https://tapas.io/series/Rocktune-Takeover"
The New Heroes 	No	20/79	25.31645569620253	"#superhero,#witch,#alien,#supervillain,#superhero,#witch,#alien,#supervillain,action,action,fantasy,science fiction,action,fantasy,science fiction,"	"https://tapas.io/series/The-New-Heroes"
Plenilunio VOL1 (en español) 	No	20/80	25.0	"horror,horror,action,mystery,horror,action,mystery,"	"https://tapas.io/series/Plenilunio-VOL1-en-espaol"
Mel and Rye 	No	20/81	24.691358024691358	"#drama,#psychological,#surreal,#coming_of_age,#slice_of_life,#drama,#psychological,#surreal,#coming_of_age,#slice_of_life,slice of life,slice of life,drama,fantasy,slice of life,drama,fantasy,"	"https://tapas.io/series/Mel-and-Rye"
A&amp;B: The puzzle game of mirror 	No	20/82	24.390243902439025	"#crime,#killer,#bg,#killers,#boys_and_girls,#crime,#killer,#bg,#killers,#boys_and_girls,drama,drama,romance,action,drama,romance,action,"	"https://tapas.io/series/AB-The-puzzle-game-of-mirror"
Cyberblood 	No	20/83	24.096385542168676	"action,action,fantasy,science fiction,action,fantasy,science fiction,"	"https://tapas.io/series/Cyberblood"
Shoo-Shoo The Junkie Elven Hunter 	No	20/84	23.809523809523807	"#mature,#elf,#rude,#addiction,#slapstick,#antihero,#unapologetic,#gender_confusion,#simpsonesque,#mature,#elf,#rude,#addiction,#slapstick,#antihero,#unapologetic,#gender_confusion,#simpsonesque,fantasy,fantasy,slice of life,comedy,fantasy,slice of life,comedy,"	"https://tapas.io/series/Shoo-Shoo-The-Junkie-Elven-Hunter"
Love In Crimson Glasses  	No	20/85	23.52941176470588	"romance,romance,drama,comedy,romance,drama,comedy,"	"https://tapas.io/series/Love-In-Crimson-Glasses-"
Alaida's Legacy: Moon Truth 	YESSSSS	21/86	24.418604651162788	"#magic,#drama,#mystery,#witch,#trans,#lgbtqia,#magical_girl,#transfem,#alaidas_legacy,#magic,#drama,#mystery,#witch,#trans,#lgbtqia,#magical_girl,#transfem,#alaidas_legacy,drama,drama,lgbtq+,fantasy,drama,lgbtq+,fantasy,"	"https://tapas.io/series/Moon-Truth"
Ultra Intergalactic Space Girl V 	No	21/87	24.137931034482758	"#manga,#doomcaster,#manga,#doomcaster,slice of life,slice of life,comedy,science fiction,slice of life,comedy,science fiction,"	"https://tapas.io/series/Ultra-Intergalactic-Space-Girl-V"
Teu Coração 	No	21/88	23.863636363636363	"#love,#romance,#mystery,#espirits,#love,#romance,#mystery,#espirits,romance,romance,mystery,comedy,romance,mystery,comedy,"	"https://tapas.io/series/Teu-Corao"
Gooans 	No	21/89	23.595505617977526	"fantasy,fantasy,action,mystery,fantasy,action,mystery,"	"https://tapas.io/series/Gooans"
Short, one short manga 	No	21/90	23.333333333333332	"fantasy,fantasy,action,drama,fantasy,action,drama,"	"https://tapas.io/series/Short-one-short-manga"
Life Of a Weird Edgy Person 	No	21/91	23.076923076923077	"slice of life,slice of life,comedy,slice of life,comedy,"	"https://tapas.io/series/Life-Of-a-Weird-Edgy-Person"
Entity hunter 	No	21/92	22.82608695652174	"action,action,comedy,action,comedy,"	"https://tapas.io/series/Entity-hunter"
Você viu Vitor? 	YESSSSS	22/93	23.655913978494624	"#webcomic,#queer,#lgbtqia,#quadrinho_brasileiro,#rafabrilustra,#webcomic,#queer,#lgbtqia,#quadrinho_brasileiro,#rafabrilustra,lgbtq+,lgbtq+,romance,slice of life,lgbtq+,romance,slice of life,"	"https://tapas.io/series/Voce-viu-Vitor"
Minha ultima tentativa 	No	22/94	23.404255319148938	"fantasy,fantasy,romance,fantasy,romance,"	"https://tapas.io/series/Minha-ultima-tentativa"
BETWEEN HOSTS AND TENANTS 	No	22/95	23.157894736842106	"horror,horror,mystery,horror,mystery,"	"https://tapas.io/series/BETWEEN-HOSTS-AND-TENANTS"
Cookie Legends 	No	22/96	22.916666666666664	"#action,#fantasy,#comedy,#run,#legend,#cookie,#kingdom,#cookie_run_kingdom,#action,#fantasy,#comedy,#run,#legend,#cookie,#kingdom,#cookie_run_kingdom,action,action,comedy,fantasy,action,comedy,fantasy,"	"https://tapas.io/series/cookie_legend"
MATZ: REBIRTH 	No	22/97	22.68041237113402	"#drama,#electric,#scifi,#monsters,#power,#mirror,#superhero,#psychology,#hero,#planet,#drama,#electric,#scifi,#monsters,#power,#mirror,#superhero,#psychology,#hero,#planet,horror,horror,action,science fiction,horror,action,science fiction,"	"https://tapas.io/series/MATZ-REBIRTH"
VOSSA ALTEZA FANTASIA 	YESSSSS	23/98	23.46938775510204	"fantasy,fantasy,horror,lgbtq+,fantasy,horror,lgbtq+,"	"https://tapas.io/series/vossaaltezafantasia"
Earthlord 	No	23/99	23.232323232323232	"#action,#fantasy,#comic,#scifi,#futuristic,#villain,#naturegod,#earthlord,#action,#fantasy,#comic,#scifi,#futuristic,#villain,#naturegod,#earthlord,fantasy,fantasy,action,science fiction,fantasy,action,science fiction,"	"https://tapas.io/series/Earthlord"
Fox and Fire 	YESSSSS	24/100	24.0	"#cute,#digital,#cartoon,#furry,#transgender,#wholesome,#black_and_white,#neurodivergent,#oh_god_its_a_furry,#no_i_am_not_coloring_this,#cute,#digital,#cartoon,#furry,#transgender,#wholesome,#black_and_white,#neurodivergent,#oh_god_its_a_furry,#no_i_am_not_coloring_this,slice of life,slice of life,romance,lgbtq+,slice of life,romance,lgbtq+,"	"https://tapas.io/series/Fox-and-Fire"
Days of my life 	No	24/101	23.762376237623762	"comedy,comedy,slice of life,fantasy,comedy,slice of life,fantasy,"	"https://tapas.io/series/Days-of-my-life"
In Scena! [ita] 	YESSSSS	25/102	24.509803921568626	"#theatre,#lgbtq,#anxiety,#sliceoflife,#teendrama,#theatrekids,#fumettoitaliano,#ansia,#webtoonitaliano,#mangaitaliano,#theatre,#lgbtq,#anxiety,#sliceoflife,#teendrama,#theatrekids,#fumettoitaliano,#ansia,#webtoonitaliano,#mangaitaliano,slice of life,slice of life,drama,lgbtq+,slice of life,drama,lgbtq+,"	"https://tapas.io/series/In-Scena-ita"
Alex Mágico 	YESSSSS	26/103	25.24271844660194	"#romance,#bl,#alex,#amor,#magia,#brasileira,#fantasia,#garotas_magicas,#garotos_magicos,#alex_magico,#romance,#bl,#alex,#amor,#magia,#brasileira,#fantasia,#garotas_magicas,#garotos_magicos,#alex_magico,bl,bl,slice of life,fantasy,bl,slice of life,fantasy,"	"https://tapas.io/series/alexmagico"
A Ruff Family 	No	26/104	25.0	"#cute,#animals,#dogs,#family,#puppies,#cute,#animals,#dogs,#family,#puppies,comedy,comedy,drama,slice of life,comedy,drama,slice of life,"	"https://tapas.io/series/A-Ruff-Family"
Someone Needs a Friend (Based on roblox rainbow friends) 	No	26/105	24.761904761904763	"horror,horror,gaming,comedy,horror,gaming,comedy,"	"https://tapas.io/series/Someone-Needs-a-Friend-Based-on-roblox-rainbow-friends"
Uncanny Valley 	No	26/106	24.528301886792452	"slice of life,slice of life,science fiction,slice of life,science fiction,"	"https://tapas.io/series/Uncanny-Valleycomic"
My Heart! Done 	No	26/107	24.299065420560748	"romance,romance,romance,"	"https://tapas.io/series/My-Heart-Done"
Angelica 	No	26/108	24.074074074074073	"#action,#superhero,#super,#psycological_drama,#action,#superhero,#super,#psycological_drama,action,action,horror,mystery,action,horror,mystery,"	"https://tapas.io/series/AngelicaManga"
My trans life  	YESSSSS	27/109	24.770642201834864	"#cute,#story,#comic,#transgender,#mylife,#lgbtqia,#transguy,#slifeoflife,#transpeople,#transstuggles,#cute,#story,#comic,#transgender,#mylife,#lgbtqia,#transguy,#slifeoflife,#transpeople,#transstuggles,lgbtq+,lgbtq+,slice of life,comedy,lgbtq+,slice of life,comedy,"	"https://tapas.io/series/My-trans-life-"
Songs of Greavesoyl - Volume 4 (Part 1) 	No	27/110	24.545454545454547	"#adventure,#action,#fantasy,#songs_of_greavesoyl,#sog,#mrkisiel,#adventure,#action,#fantasy,#songs_of_greavesoyl,#sog,#mrkisiel,fantasy,fantasy,action,drama,fantasy,action,drama,"	"https://tapas.io/series/Songs-of-Greavesoyl-4-1"
Giri 	No	27/111	24.324324324324326	"#monster,#superhero,#tokusatsu,#kaijin,#monster,#superhero,#tokusatsu,#kaijin,action,action,science fiction,action,science fiction,"	"https://tapas.io/series/GiriToku"
